,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
13,1975,Chainlink,LINK,chainlink,1368,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,14,,,,2023-10-22T18:36:00.000Z,9.515982089848167,891765102.9978852,23.7253,0.69872204,6.02710617,28.536131,38.86391678,49.1056779,25.96514411,5298974345.561199,0.466,9515982089.85,,2023-10-22T18:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-10-22 18:38:20.526876
14,6636,Polkadot,DOT,polkadot-new,597,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1270320717.7508621,1369362335.356042,True,,15,,,,2023-10-22T18:36:00.000Z,3.8840352497879205,104674718.70087248,8.9596,1.01223441,-0.90392739,3.36650103,-3.14695954,-13.55720648,-25.79520024,4933970446.28024,0.4339,5318651580.25,,2023-10-22T18:36:00.000Z,,,,,,2023-10-22 18:38:20.526876
0,1,Bitcoin,BTC,bitcoin,10496,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19521062.0,19521062.0,False,,1,,,,2023-10-22T18:38:00.000Z,29914.96036342934,10506582614.378448,-7.6016,-0.06486538,-0.5346875,10.72108186,12.5458721,13.00475921,2.89986595,583971795982.0468,51.3484,628214167632.02,,2023-10-22T18:38:00.000Z,,,,,,2023-10-22 18:39:26.538962
1,1027,Ethereum,ETH,ethereum,7593,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120267199.24042194,120267199.24042194,True,,2,,,,2023-10-22T18:38:00.000Z,1635.6146003769281,4451060376.768663,8.0739,0.02372624,0.22578225,4.77215148,2.66813587,-2.63855737,-11.47581484,196710787024.07513,17.2997,196710787024.08,,2023-10-22T18:38:00.000Z,,,,,,2023-10-22 18:39:26.538962
2,825,Tether USDt,USDT,tether,64141,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84154234500.6047,87625667477.0228,True,,3,,,,2023-10-22T18:38:00.000Z,1.0004150995084125,31787270375.75849,5.4606,-0.00665291,0.00621124,0.02509331,0.04969738,0.07661037,0.06386924,84189166881.97673,7.4045,87662040848.52,,2023-10-22T18:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-22 18:39:26.538962
3,1839,BNB,BNB,bnb,1690,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151705034.6854829,151705034.6854829,False,,4,,,,2023-10-22T18:38:00.000Z,215.34364930643775,270402907.73065585,7.7303,0.01198159,0.25868955,2.5001305,2.16621796,-0.8862762,-9.57919963,32668715787.331604,2.873,32668715787.33,,2023-10-22T18:38:00.000Z,,,,,,2023-10-22 18:39:26.538962
4,52,XRP,XRP,xrp,1119,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-22T18:38:00.000Z,0.5208233946253659,565845368.1530668,-19.9207,-0.2762,-0.598186,6.38748803,1.22244206,-1.6252936,-26.09825857,27833337294.402016,2.4478,52082339462.54,,2023-10-22T18:38:00.000Z,,,,,,2023-10-22 18:39:26.538962
5,3408,USDC,USDC,usd-coin,14546,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25560968950.93122,25560968950.93122,False,,6,,,,2023-10-22T18:38:00.000Z,0.9999698309391758,1966972402.0832334,-1.0544,-0.00226795,-0.00248001,-0.02223443,-0.00541924,0.00160731,-0.00778024,25560197800.504215,2.2481,25560197800.5,,2023-10-22T18:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-22 18:39:26.538962
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,416722077.8411571,560555428.784264,True,,7,,,,2023-10-22T18:38:00.000Z,28.727593508515714,763472000.7206167,-26.9959,0.02242936,-1.88264465,31.15148373,48.52896732,34.05751136,22.65092276,11971422458.244804,1.0529,16103408497.11,,2023-10-22T18:38:00.000Z,,,,,,2023-10-22 18:39:26.538962
7,2010,Cardano,ADA,cardano,948,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35228606208.488,36274729240.533,False,,8,,,,2023-10-22T18:38:00.000Z,0.2599011974763177,121098294.45945005,-5.8293,0.15435681,-0.19014969,5.12092354,6.52860329,-2.6507084,-14.64549692,9155956939.007671,0.8053,11695553886.43,,2023-10-22T18:38:00.000Z,,,,,,2023-10-22 18:39:26.538962
8,74,Dogecoin,DOGE,dogecoin,811,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141519366383.7052,141519366383.7052,True,,9,,,,2023-10-22T18:38:00.000Z,0.06102184186739094,151311480.3641687,9.039,0.00410806,-0.24581674,2.39703318,-0.68151504,-4.65007487,-18.37486929,8635772396.63982,0.7595,8635772396.64,,2023-10-22T18:38:00.000Z,,,,,,2023-10-22 18:39:26.538962
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88882248218.43095,88882313760.98747,True,,10,71659659264.0,6449212318.142405,,2023-10-22T18:38:00.000Z,0.08999780887016198,166405987.05806795,-7.1292,-0.21360518,-1.84877561,4.47485972,7.69264039,16.29304142,10.66880716,7999207587.112644,0.7034,7999213485.8,,2023-10-22T18:38:00.000Z,,,,,,2023-10-22 18:39:26.538962
10,11419,Toncoin,TON,toncoin,159,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,7438512924.1714945,,2023-10-22T18:38:00.000Z,2.178719957924483,12375075.76982594,31.0987,0.03793889,2.19547697,12.75209806,-5.37609676,53.38521931,57.58891504,7477131784.740812,0.6576,10997216503.75,,2023-10-22T18:38:00.000Z,,,,,,2023-10-22 18:39:26.538962
11,3890,Polygon,MATIC,polygon,1011,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9309803040.71938,10000000000.0,False,,12,,,,2023-10-22T18:38:00.000Z,0.5841043189688204,318338029.47525966,13.5175,0.88144005,2.61501991,12.96088306,12.33158869,4.12855842,-19.56184956,5437896164.833246,0.4782,5841043189.69,,2023-10-22T18:38:00.000Z,,,,,,2023-10-22 18:39:26.538962
12,4943,Dai,DAI,multi-collateral-dai,2692,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,13,,,,2023-10-22T18:38:00.000Z,1.0001020924122055,138824833.0579484,13.9007,-0.01779534,0.026697,-0.04376527,0.00483492,0.07408822,0.04965992,5348434574.593353,0.4704,5348434574.59,,2023-10-22T18:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-10-22 18:39:26.538962
13,1975,Chainlink,LINK,chainlink,1368,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,14,,,,2023-10-22T18:38:00.000Z,9.524907490152424,891055022.7979068,23.4666,0.68229468,6.30145452,28.60026781,38.88715155,49.23137268,26.0242191,5303944454.456904,0.4665,9524907490.15,,2023-10-22T18:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-10-22 18:39:26.538962
14,6636,Polkadot,DOT,polkadot-new,597,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1270320717.7508621,1369362335.356042,True,,15,,,,2023-10-22T18:38:00.000Z,3.879965090497177,104752127.1451687,9.4011,0.84086744,-0.96096763,3.16373297,-3.27810406,-13.67576409,-25.86237053,4928800038.608663,0.4335,5313078057.42,,2023-10-22T18:38:00.000Z,,,,,,2023-10-22 18:39:26.538962
0,1,Bitcoin,BTC,bitcoin,10496,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19521062.0,19521062.0,False,,1,,,,2023-10-22T18:39:00.000Z,29920.353069593362,10507823716.19913,-7.598,-0.04714067,-0.65026841,10.77855961,12.594865,13.08538898,2.8875556,584077067333.4224,51.3681,628327414461.46,,2023-10-22T18:39:00.000Z,,,,,,2023-10-22 18:40:54.107343
1,1027,Ethereum,ETH,ethereum,7593,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120267199.24042194,120267199.24042194,True,,2,,,,2023-10-22T18:39:00.000Z,1636.051163736157,4450767397.45493,8.0599,0.03726038,0.15331227,4.85756243,2.73246366,-2.57297523,-11.48095162,196763291276.58057,17.3043,196763291276.58,,2023-10-22T18:39:00.000Z,,,,,,2023-10-22 18:40:54.107343
2,825,Tether USDt,USDT,tether,64141,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,84154234500.6047,87625667477.0228,True,,3,,,,2023-10-22T18:39:00.000Z,1.0004084429318696,31789085622.54146,5.4651,-0.00648231,-0.00241672,0.03488262,0.04716583,0.05645361,0.05350362,84188606702.87337,7.4044,87661457561.55,,2023-10-22T18:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-10-22 18:40:54.107343
3,1839,BNB,BNB,bnb,1690,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151705034.6854829,151705034.6854829,False,,4,,,,2023-10-22T18:39:00.000Z,215.36842615216355,270410887.9855763,7.7271,0.01318396,0.25283838,2.51931507,2.1848734,-0.8792887,-9.56740696,32672474559.57183,2.8734,32672474559.57,,2023-10-22T18:39:00.000Z,,,,,,2023-10-22 18:40:54.107343
4,52,XRP,XRP,xrp,1119,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53441027384.0,99988362642.0,False,,5,,,,2023-10-22T18:39:00.000Z,0.5208378251076649,565909290.1732945,-19.8108,-0.26446675,-0.59940614,6.39591581,1.23006587,-1.61832003,-26.10006235,27834108474.20172,2.4479,52083782510.77,,2023-10-22T18:39:00.000Z,,,,,,2023-10-22 18:40:54.107343
5,3408,USDC,USDC,usd-coin,14546,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,25560968950.93122,25560968950.93122,False,,6,,,,2023-10-22T18:39:00.000Z,0.9999663175991154,1967046063.7767005,-1.0443,-0.00453449,-0.01092763,-0.01011176,-0.00478146,-0.01120804,-0.0113451,25560107996.128017,2.2481,25560107996.13,,2023-10-22T18:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-10-22 18:40:54.107343
6,5426,Solana,SOL,solana,538,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,416722077.8411571,560555428.784264,True,,7,,,,2023-10-22T18:39:00.000Z,28.735794974365888,763564592.7589155,-27.0004,0.04568927,-1.90597277,31.19413417,48.58212804,34.10285094,22.69099445,11974840190.135231,1.0532,16108005873.31,,2023-10-22T18:39:00.000Z,,,,,,2023-10-22 18:40:54.107343
7,2010,Cardano,ADA,cardano,948,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35228606208.488,36274729240.533,False,,8,,,,2023-10-22T18:39:00.000Z,0.25991490605669404,121086298.28520428,-5.8685,0.15481489,-0.18576028,5.12660976,6.53201833,-2.64313867,-14.64338645,9156439873.187428,0.8053,11696170772.55,,2023-10-22T18:39:00.000Z,,,,,,2023-10-22 18:40:54.107343
8,74,Dogecoin,DOGE,dogecoin,811,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141519366383.7052,141519366383.7052,True,,9,,,,2023-10-22T18:39:00.000Z,0.06102522920821545,151334319.01490304,9.0255,0.01363175,-0.25215366,2.40164238,-0.67297616,-4.64444159,-18.36851386,8636251770.967031,0.7596,8636251770.97,,2023-10-22T18:39:00.000Z,,,,,,2023-10-22 18:40:54.107343
9,1958,TRON,TRX,tron,853,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88882248218.43095,88882313760.98747,True,,10,71659659264.0,6449181145.897221,,2023-10-22T18:39:00.000Z,0.08999737386606757,166403155.91585407,-7.1346,-0.22461865,-1.85088042,4.47713781,7.691562,16.285534,10.66739203,7999168922.970749,0.7035,7999174821.63,,2023-10-22T18:39:00.000Z,,,,,,2023-10-22 18:40:54.107343
10,11419,Toncoin,TON,toncoin,159,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,7438839465.332985,,2023-10-22T18:39:00.000Z,2.1788156009317445,12372085.31270183,30.9753,0.03614346,2.17800184,12.76153095,-5.35544784,53.42368232,57.55087481,7477460021.22067,0.6576,10997699267.42,,2023-10-22T18:39:00.000Z,,,,,,2023-10-22 18:40:54.107343
11,3890,Polygon,MATIC,polygon,1011,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9309803040.71938,10000000000.0,False,,12,,,,2023-10-22T18:39:00.000Z,0.5845359798858393,318428674.3225343,13.5599,0.91859648,2.68864338,13.04785185,12.4199503,4.20154088,-19.50533738,5441914842.951069,0.4786,5845359798.86,,2023-10-22T18:39:00.000Z,,,,,,2023-10-22 18:40:54.107343
12,4943,Dai,DAI,multi-collateral-dai,2692,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,5347888595.7464075,5347888595.7464075,True,,13,,,,2023-10-22T18:39:00.000Z,1.0001475956437238,138827542.07886666,13.9025,-0.01873262,0.01721308,-0.03107153,0.01197483,0.07007142,0.05475783,5348677920.80626,0.4704,5348677920.81,,2023-10-22T18:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-10-22 18:40:54.107343
13,1975,Chainlink,LINK,chainlink,1368,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,14,,,,2023-10-22T18:39:00.000Z,9.526063353101266,890948566.4096487,23.3826,0.70307313,6.29099206,28.62075891,38.89848553,49.24165389,26.04405695,5304588096.705814,0.4665,9526063353.1,,2023-10-22T18:39:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-10-22 18:40:54.107343
